"1516728832-95","http://shadowofwar.wikia.com/wiki/Artifacts","Broken Staff","http://shadowofwar.wikia.com/wiki/Broken_Staff","Can't say how I can't remember. I remember the bigger one telling us stories of a Goblin city, of a man who could turn himself into a bear, of the time when… well, I guess it didn't matter too much to him that some of his stories needed some cleaning up, or would scare a dead man out of his grave.","Broken Staff","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Fragment, Wooden Walking stick, early Third Age.""},{""descriptiong"":""Some great force rent this Wizard's staff asunder. Fashioned from a sapling, this gnarled staff served as walking stick, magical rod and weapon for a wandering Wizard. What became of its owner and how it was broken is a mystery.""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""Funny thing, that. They told us their names, plenty of times. But we all forgot. To a man, we forgot. It was like they didn't want us remembering. After a while, they were just the Two Istari, and sometimes, the big one and the little one.""},{""descriptiong"":""Can't say how I can't remember. I remember the bigger one telling us stories of a Goblin city, of a man who could turn himself into a bear, of the time when… well, I guess it didn't matter too much to him that some of his stories needed some cleaning up, or would scare a dead man out of his grave.""},{""descriptiong"":""When the bigger one left, he took his cane. But he left a walking stick behind, with all these little notches cut into it. He was keeping track of something, for sure.\""""},{""descriptiong"":""""}]"
"1516728885-336","http://shadowofwar.wikia.com/wiki/Artifacts","Ranger's Reading Primer","http://shadowofwar.wikia.com/wiki/Ranger%27s_Reading_Primer","The memory point attached to the primer is of its original owner, Hirgon, teaching his Outcast lover, Eryn, to read:","Ranger's Reading Primer","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Ranger's Reading Primer, Third Age, circa 2915""},{""descriptiong"":""The Rangers of Gondor are not just powerful warriors, they also perform a host of duties throughout the Kingdom. Depending on the circumstances, a Ranger may be called upon to serve as a mediator, a judge, a medic and, on occasion, even a teacher.""},{""descriptiong"":""Rangers have been known to carry basic Reading Primers and, during their stays in villages where opportunities for learning are scant, to select a few favored pupils and show them how to read and write.""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""The memory point attached to the primer is of its original owner, Hirgon, teaching his Outcast lover, Eryn, to read:""},{""descriptiong"":""Sound it out now…""},{""descriptiong"":""FEE-AH-NOR… Fëanor. Why must you put me through this, Hirgon?""},{""descriptiong"":""There's no one to blame but yourself. You begged me to teach you the words in my books.""},{""descriptiong"":""I regret that now. What use is the page here in Mordor?""},{""descriptiong"":""Here. Look at this. A note for you.""},{""descriptiong"":""My love. Be… my… knife…""},{""descriptiong"":""Try again.""},{""descriptiong"":""…Life?""},{""descriptiong"":""Or wife.""},{""descriptiong"":""Wife? Yes, Hirgon. I am yours.""},{""descriptiong"":""""}]"
"1516728827-72","http://shadowofwar.wikia.com/wiki/Artifacts","Gondorian Coin","http://shadowofwar.wikia.com/wiki/Gondorian_Coin","Sure, but it's the coin of Gondor's realm.","Gondorian Coin","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Coin, Gondor, Third Age, circa 2920""},{""descriptiong"":""Merchants across Middle-earth know if it's Gondorian, it's good. And they freely accept these silver pieces (known as Castar) as currency, trading them across the civilized realms and with almost all the races of Middle-earth. This particular coin likely made its way into Mordor through that realm's primary trade route, the Sea of Núrnen.""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""It's good. Coin of the realm.""},{""descriptiong"":""Sure, but it's the coin of Gondor's realm.""},{""descriptiong"":""If you don't want it…""},{""descriptiong"":""I didn't say that, Cap'n. But how about a few less of these and a little more of that Elvish cloth you brought over from Eregion?""},{""descriptiong"":""I think we can do that.\""""},{""descriptiong"":""""},{""descriptiong"":""(Celebrimbor's Commentary)""},{""descriptiong"":""\""Wealth will not save Gondor. Uruks do not care for trinkets.""},{""descriptiong"":""Sauron will use gold to buy allies among the kingdoms of Men.\""""},{""descriptiong"":""""},{""descriptiong"":""""}]"
"1516728887-356","http://shadowofwar.wikia.com/wiki/Artifacts","Basket Fragment","http://shadowofwar.wikia.com/wiki/Basket_Fragment","You are but skin and bones…","Basket Fragment","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Wooden Handle, formerly part of a mushroom basket, Third Age, circa 2930""},{""descriptiong"":""\""This utterly unremarkable basket has seen better days.""},{""descriptiong"":""Few, if any, of the Outcasts' possessions have survived. In bygone days, this basket would likely have been carried by a woman on her daily errands, and used to carry all manner of goods.\""""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""Stop! Do not move. By order of Gondor, trespassing on the Morannon is punishable by death!""},{""descriptiong"":""Do not - a woman? The Outcasts now send women alone to steal from us.""},{""descriptiong"":""Do your worst, Ranger. But I will fight.""},{""descriptiong"":""You are but skin and bones…""},{""descriptiong"":""I can still fight.""},{""descriptiong"":""Gather what you can and run. Quickly, before the others see you. You shouldn't be let to starve. Quickly, now. Go, go!\""""},{""descriptiong"":""""}]"
"1516728844-148","http://shadowofwar.wikia.com/wiki/Artifacts","Coded Journal Entry #2","http://shadowofwar.wikia.com/wiki/Coded_Journal_Entry_2","Clever, most clever… this note, written on parchment, seems to have been written with a previously heretofore undiscovered code. It appears to be neither a skip - nor a substitution code… could it be the note is ensorcelled?","Coded Journal Entry 2","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Coded Journal Entry #2, Third Age, circa 2940""},{""descriptiong"":""Clever, most clever… this note, written on parchment, seems to have been written with a previously heretofore undiscovered code. It appears to be neither a skip - nor a substitution code… could it be the note is ensorcelled?""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""I wouldn't believe it if I hadn't seen it. But the Orcs here have an ally in the stinking flies.""},{""descriptiong"":""Mordor has its share of stiffs, and I had thought the flies were just getting their fill. But they're moving and attacking like one. Like they got a brain.""},{""descriptiong"":""I've tried to avoid 'em. They build nests everywhere and you can hear their buzzing all the time. The Orcs here seem to worship the pests, except, of course, when getting stung by 'em. The Orcs say they're spies? But who're they spying for? They aren't yours, are they?\""""},{""descriptiong"":""""}]"
"1516728900-420","http://shadowofwar.wikia.com/wiki/Artifacts","Excavator Cog","http://shadowofwar.wikia.com/wiki/Excavator_Cog","They're on the move for sure.","Excavator Cog","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Excavator Cog, Third Age, circa 2939""},{""descriptiong"":""\""This cog was spit from one of the great Uruk war machines, perhaps an excavator. As the Uruks push farther and farther into Mordor, they have torn up the land seeking resources to fuel their Dark Lord's massive war effort.""},{""descriptiong"":""Excavators churn the ground to uncover metal for the forges, clay for the kilns, and any artifacts, weapons, or tools that might be of use.\""""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""Here! Found it in Udûn.""},{""descriptiong"":""What is it?""},{""descriptiong"":""They got these machines, see? And they're digging up everything in Udûn. The thing tears the land up, then the slaves pick through everything. Clay and mud go to the kilns. If they find metal, that goes to the forges. Anything they can use they take back. And if they find an old weapon or piece of armor, they hand it off to the Uruk-hai, the big'uns. Maybe to study, maybe to wear, I don't know.""},{""descriptiong"":""Hm…""},{""descriptiong"":""They're on the move for sure.""},{""descriptiong"":""We must know what is happening in Mordor. We have other eyes there, but yours are sharp. You serve us well.""},{""descriptiong"":""You will return there and report back. The council must not learn of your actions. Do not get caught.\""""},{""descriptiong"":""""}]"
"1516728853-193","http://shadowofwar.wikia.com/wiki/Artifacts","Whetstone","http://shadowofwar.wikia.com/wiki/Whetstone","","Whetstone","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Whetstone, Third Age""},{""descriptiong"":""Among the millions of volcanic rocks to be found within the mountainous borders of Mordor, this stone is unique. It is a Dwarven Whetstone, used to sharpen axes, knives and swords to a keen edge that will cut through even the toughest Uruk armor or the stony skin of a Troll.""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""'It's the keen edge what cuts the mountain,' as the saying goes. Whoever the stone's user was, he was most thorough in his efforts.""},{""descriptiong"":""\""Keep sharpening! You've got to hone yer axe until its edge can split one of yer beard hairs in two.""},{""descriptiong"":""Aw, it's sharp enough to kill a Graug. Now, pass me the pipe…""},{""descriptiong"":""'Sharp enough' ain't what the hunt's about, little brother! You've got to learn to respect the hunt. A keen blade for a clean kill. Without respect for the beast, we're no better than the Orcs. Now, let's give 'er a test…""},{""descriptiong"":""Fer Durin, give a Dwarf fair warning when ya yank hairs from his beard!""},{""descriptiong"":""Look, at this, Torvin! Split the hair in two! There's hope for you yet!\""""},{""descriptiong"":""""}]"
"1516728859-215","http://shadowofwar.wikia.com/wiki/Artifacts","Medallion Half 2, The Two Trees of Valinor","http://shadowofwar.wikia.com/wiki/Medallion_Half_2,_The_Two_Trees_of_Valinor","In-Game Description","Medallion Half 2, The Two Trees of Valinor","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Shattered Medallion Half, The Two Trees of Valinor, circa 3430""},{""descriptiong"":""The Elves of Eregion crafted wonderful medallions, tokens they carried into battle for inspiration and to remind themselves of their history. This particular artifact, representing the fabled Two Trees of Valinor, appears to have been split by a particularly wicked blade wielded by a powerful foe. Its missing half may have been carried off to distant lands.""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""I'm sorry. His wound was too great. I had thought…""},{""descriptiong"":""You stayed with him. It is enough.""},{""descriptiong"":""Here. He'd probably want you to have it. It's broken, but…""},{""descriptiong"":""No, human. You keep it. These are ancient things, those trees. We watch them wither and die with the cold, but always they return. We see strength in their roots and hope as they stretch into the light. Let this token remind you of the Elf you tried to save, and of the bond between your people and mine.\""""},{""descriptiong"":""""}]"
"1516728849-167","http://shadowofwar.wikia.com/wiki/Artifacts","Pipeweed Pouch","http://shadowofwar.wikia.com/wiki/Pipeweed_Pouch","Bah, that old thing. Time to get rid of that rag. Barely keeps the Pipeweed dry.","Pipeweed Pouch","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Pipeweed Pouch, Spider's Venom Sac, Third Age, Circa 2941""},{""descriptiong"":""The pleasant smell of Pipeweed emanates from this oversized pouch. The owner of this pouch harvested both the leaves and flowers of the Pipeweed plant in equal measure; the leaves are commonly dried and smoked in pipes and the flowers chewed to create a potent narcotic. As for the pouch itself, it appears to have come from the poison sac of an Ungol.""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""Careful with the pouch, Torvin! It almost went in the fire.""},{""descriptiong"":""Bah, that old thing. Time to get rid of that rag. Barely keeps the Pipeweed dry.""},{""descriptiong"":""It is a rag, brother… and I'll keep this souvenir from our first hunt till it turns to dust. Remember us tracking that Great Spider through Mirkwood nearly sixty years ago - then drawing her out using live bait.""},{""descriptiong"":""Yes, but, why do I always have to be the bait?""},{""descriptiong"":""You have a quality. You make things want to kill you. It's a gift really.""},{""descriptiong"":""But Torvin, this was your first kill. Ours together. It's what made you a hunter. And I'll treasure it always, brother!\""""},{""descriptiong"":""""}]"
"1516728866-244","http://shadowofwar.wikia.com/wiki/Artifacts","Herald's Scroll","http://shadowofwar.wikia.com/wiki/Herald%27s_Scroll","""Bad news has wings,"" the saying goes. So it was with the dispatches from Erebor, heralding the Orcs' great defeat at the Battle of the Five Armies. This particular scroll made its way into Mordor carried by a messenger whose ill tidings were received less than warmly by his comrades. Though the courier's identity was never revealed, he was referred to by the Uruks, with great affection, as 'dinner.'","Herald's Scroll","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Herald's parchment, Third Age, 2941""},{""descriptiong"":""\""Bad news has wings,\"" the saying goes. So it was with the dispatches from Erebor, heralding the Orcs' great defeat at the Battle of the Five Armies. This particular scroll made its way into Mordor carried by a messenger whose ill tidings were received less than warmly by his comrades. Though the courier's identity was never revealed, he was referred to by the Uruks, with great affection, as 'dinner.'""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""It's never good news.\nNaw, and I saw to it he didn't…""},{""descriptiong"":""All right, you stinking lot. Shut your gobs.""},{""descriptiong"":""SHUT IT!""},{""descriptiong"":""Got some terrible news, here. Terrible. Once again the filthy Humans sided with the Dwarves who had help from those sanctimonious bastards the Elves who were rescued by - and I am not making this up - the damned giant Eagles to slaughter thousands of our brethren in what we should all be calling the battle to unfairly gang up on the Orcs.""},{""descriptiong"":""Our lands get invaded, our chieftains killed, and our people murdered. Where does it end? Well, I tell you, it ends here. And it ends right now! They can't stop the march of progress. They can't stop us!\""""},{""descriptiong"":""""}]"
"1516728832-97","http://shadowofwar.wikia.com/wiki/Artifacts","Broken Staff","http://shadowofwar.wikia.com/wiki/Broken_Staff","","Broken Staff","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Fragment, Wooden Walking stick, early Third Age.""},{""descriptiong"":""Some great force rent this Wizard's staff asunder. Fashioned from a sapling, this gnarled staff served as walking stick, magical rod and weapon for a wandering Wizard. What became of its owner and how it was broken is a mystery.""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""Funny thing, that. They told us their names, plenty of times. But we all forgot. To a man, we forgot. It was like they didn't want us remembering. After a while, they were just the Two Istari, and sometimes, the big one and the little one.""},{""descriptiong"":""Can't say how I can't remember. I remember the bigger one telling us stories of a Goblin city, of a man who could turn himself into a bear, of the time when… well, I guess it didn't matter too much to him that some of his stories needed some cleaning up, or would scare a dead man out of his grave.""},{""descriptiong"":""When the bigger one left, he took his cane. But he left a walking stick behind, with all these little notches cut into it. He was keeping track of something, for sure.\""""},{""descriptiong"":""""}]"
"1516728832-91","http://shadowofwar.wikia.com/wiki/Artifacts","Broken Staff","http://shadowofwar.wikia.com/wiki/Broken_Staff","Fragment, Wooden Walking stick, early Third Age.","Broken Staff","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Fragment, Wooden Walking stick, early Third Age.""},{""descriptiong"":""Some great force rent this Wizard's staff asunder. Fashioned from a sapling, this gnarled staff served as walking stick, magical rod and weapon for a wandering Wizard. What became of its owner and how it was broken is a mystery.""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""Funny thing, that. They told us their names, plenty of times. But we all forgot. To a man, we forgot. It was like they didn't want us remembering. After a while, they were just the Two Istari, and sometimes, the big one and the little one.""},{""descriptiong"":""Can't say how I can't remember. I remember the bigger one telling us stories of a Goblin city, of a man who could turn himself into a bear, of the time when… well, I guess it didn't matter too much to him that some of his stories needed some cleaning up, or would scare a dead man out of his grave.""},{""descriptiong"":""When the bigger one left, he took his cane. But he left a walking stick behind, with all these little notches cut into it. He was keeping track of something, for sure.\""""},{""descriptiong"":""""}]"
"1516728900-415","http://shadowofwar.wikia.com/wiki/Artifacts","Excavator Cog","http://shadowofwar.wikia.com/wiki/Excavator_Cog","Memory Audio","Excavator Cog","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Excavator Cog, Third Age, circa 2939""},{""descriptiong"":""\""This cog was spit from one of the great Uruk war machines, perhaps an excavator. As the Uruks push farther and farther into Mordor, they have torn up the land seeking resources to fuel their Dark Lord's massive war effort.""},{""descriptiong"":""Excavators churn the ground to uncover metal for the forges, clay for the kilns, and any artifacts, weapons, or tools that might be of use.\""""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""Here! Found it in Udûn.""},{""descriptiong"":""What is it?""},{""descriptiong"":""They got these machines, see? And they're digging up everything in Udûn. The thing tears the land up, then the slaves pick through everything. Clay and mud go to the kilns. If they find metal, that goes to the forges. Anything they can use they take back. And if they find an old weapon or piece of armor, they hand it off to the Uruk-hai, the big'uns. Maybe to study, maybe to wear, I don't know.""},{""descriptiong"":""Hm…""},{""descriptiong"":""They're on the move for sure.""},{""descriptiong"":""We must know what is happening in Mordor. We have other eyes there, but yours are sharp. You serve us well.""},{""descriptiong"":""You will return there and report back. The council must not learn of your actions. Do not get caught.\""""},{""descriptiong"":""""}]"
"1516728857-208","http://shadowofwar.wikia.com/wiki/Artifacts","Cook's Knife","http://shadowofwar.wikia.com/wiki/Cook%27s_Knife","Memory Audio","Cook's Knife","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Cook's knife, Third Age, circa 2940""},{""descriptiong"":""This Sigil (Knife) has seen much use. Originally it served an important ceremonial function in preparing ritual feasts. However since the invasion of Núrn by the Uruks every blade that can be turned into a weapon has been used by the Tribesmen in their resistance. The owner of this knife held it defiantly until the end.""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""Here, take this.  I want someone watching over Queen Marwen at all times. I am afraid she may do harm to herself. Now go.""},{""descriptiong"":""Mother, what is happening to you? Is this gift worth the price you are paying?""},{""descriptiong"":""The end of Darkness is worth whatever price. Such is the spirit of Núrnen, Lithariel.""},{""descriptiong"":""Núrnen needs you, mother. These visions do not bring us enough benefit to befit your loss.""},{""descriptiong"":""But they do, my child. I have seen a vision of the Ring-maker, Celebrimbor himself. It is through him alone that Núrnen may be saved.\""""},{""descriptiong"":""""}]"
"1516728834-99","http://shadowofwar.wikia.com/wiki/Artifacts","Star Chart","http://shadowofwar.wikia.com/wiki/Star_Chart","Mysterious star chart Bone, Late Second Age","Star Chart","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Mysterious star chart Bone, Late Second Age""},{""descriptiong"":""Carved from the bone from an unknown animal of immense size, this map of the heavens was no doubt used by a Lore Master of some skill. Only a few select individuals would have been able to use this chart to track the course of the stars in the skies, using complex and, possibly, arcane computations to predict the future.""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""…By that time we'd grown used to seeing them, but the shorter one had grown cold, distant. He could read the leaves, the lines in a man's hand, the bumps on his head. He could see, you know? And I guess it got to him. The knowing.""},{""descriptiong"":""They'd go off together, and you could tell when they met up with the Orcs. The sky would darken and there'd be hail, or rain, or winds that shook the trees. And then, sure enough, everything would clear. They never spoke about any of that, although we'd always want to know. \""\""Best not,\""\"" they'd say.""},{""descriptiong"":""The two left without saying a word. Only it was funny, like, because the shorter fellow left behind all his maps and the odd little board he used to see into the future. Traveling light, maybe, or maybe… I don't know, maybe he thought he'd have no more use for it.\""""},{""descriptiong"":""""}]"
"1516728842-138","http://shadowofwar.wikia.com/wiki/Artifacts","Coded Journal Entry #3","http://shadowofwar.wikia.com/wiki/Coded_Journal_Entry_3","This parchment contains a note, but its author and intended recipient remain, ultimately, unrevealed. Is this a dispatch of some kind? A recounting of great deeds? Poetry? The note is coded and its message remains indecipherable.","Coded Journal Entry 3","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Coded journal entry #3, Third Age, circa 2941""},{""descriptiong"":""This parchment contains a note, but its author and intended recipient remain, ultimately, unrevealed. Is this a dispatch of some kind? A recounting of great deeds? Poetry? The note is coded and its message remains indecipherable.""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""The damn flies seem to be following me. I can't hardly go nowhere without them buzzing around.""},{""descriptiong"":""I was going to scout Thaurband, the slave city. The Orcs got a prison there, and enough people in chains to run the mines and the mills and make the city go. But there it was, one stinking fly. I could hear it buzzing, but couldn't see it or squash it.""},{""descriptiong"":""Thing was following me, I swear. I was out on a skiff, middle of the Sea of Núrnen and the fly was coming along for the ride. Like it knew! Following me, like. All the time: ZZZZZ ZZZZZ.""},{""descriptiong"":""I can't get the buzzing and humming to stop. It don't matter whether I'm sleeping or eating or squatting. I can hear 'em. They're in my damned head!""},{""descriptiong"":""MAKE… 'EM… STOP!\""""},{""descriptiong"":""""}]"
"1516728900-423","http://shadowofwar.wikia.com/wiki/Artifacts","Excavator Cog","http://shadowofwar.wikia.com/wiki/Excavator_Cog","","Excavator Cog","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Excavator Cog, Third Age, circa 2939""},{""descriptiong"":""\""This cog was spit from one of the great Uruk war machines, perhaps an excavator. As the Uruks push farther and farther into Mordor, they have torn up the land seeking resources to fuel their Dark Lord's massive war effort.""},{""descriptiong"":""Excavators churn the ground to uncover metal for the forges, clay for the kilns, and any artifacts, weapons, or tools that might be of use.\""""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""Here! Found it in Udûn.""},{""descriptiong"":""What is it?""},{""descriptiong"":""They got these machines, see? And they're digging up everything in Udûn. The thing tears the land up, then the slaves pick through everything. Clay and mud go to the kilns. If they find metal, that goes to the forges. Anything they can use they take back. And if they find an old weapon or piece of armor, they hand it off to the Uruk-hai, the big'uns. Maybe to study, maybe to wear, I don't know.""},{""descriptiong"":""Hm…""},{""descriptiong"":""They're on the move for sure.""},{""descriptiong"":""We must know what is happening in Mordor. We have other eyes there, but yours are sharp. You serve us well.""},{""descriptiong"":""You will return there and report back. The council must not learn of your actions. Do not get caught.\""""},{""descriptiong"":""""}]"
"1516728802-5","http://shadowofwar.wikia.com/wiki/Artifacts","The Black Captains","http://shadowofwar.wikia.com/wiki/The_Black_Captains_(diary)?redlink=1&action=edit&flow=create-page-article-redlink","","null","[]"
"1516728902-433","http://shadowofwar.wikia.com/wiki/Artifacts","Strange Rock","http://shadowofwar.wikia.com/wiki/Strange_Rock","Sort of like your mother.","Strange Rock","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Strange Rock (volcanic) Second Age, circa 1600""},{""descriptiong"":""\""Orodruin's eruptions are sudden and violent. When the mountain awakes in fire, none are safe. The skies darken with smoke and ash, and fiery rocks are shot high into the air before landing with deadly force.""},{""descriptiong"":""This glassy, obsidian stone is one of those volcanic rocks; it dates back to the Second Age, perhaps to when the Dark Lord formed his initial bond with the volcano. These remnants of Orodruin's fury are prized for their hardness. They are often sharpened to make weapons.\""""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""Where'd you get off to, child?""},{""descriptiong"":""I found this, daddy.""},{""descriptiong"":""This kind of rock is very rare. It comes from the volcano. There!""},{""descriptiong"":""Now, Doom is a foul place, angry and mean. It will explode when Sauron is near and plotting, spitting all manner of foulness into the air: smoke and dust and rocks that burn the ground. It does this as a warning: I will not stay silent for long!""},{""descriptiong"":""Sort of like your mother.""},{""descriptiong"":""Don't tell your mother I said that.""},{""descriptiong"":""So this rock is…""},{""descriptiong"":""It is a rock, nothing more. And you needn't be afraid of a rock. Or Doom, which is silent to this very day.""},{""descriptiong"":""And, sweetie, if you need a lesson from all this, why, here's a fine one: Even a foul place like that volcano can produce beautiful things.\""""},{""descriptiong"":""""}]"
"1516728887-357","http://shadowofwar.wikia.com/wiki/Artifacts","Basket Fragment","http://shadowofwar.wikia.com/wiki/Basket_Fragment","I can still fight.","Basket Fragment","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Wooden Handle, formerly part of a mushroom basket, Third Age, circa 2930""},{""descriptiong"":""\""This utterly unremarkable basket has seen better days.""},{""descriptiong"":""Few, if any, of the Outcasts' possessions have survived. In bygone days, this basket would likely have been carried by a woman on her daily errands, and used to carry all manner of goods.\""""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""Stop! Do not move. By order of Gondor, trespassing on the Morannon is punishable by death!""},{""descriptiong"":""Do not - a woman? The Outcasts now send women alone to steal from us.""},{""descriptiong"":""Do your worst, Ranger. But I will fight.""},{""descriptiong"":""You are but skin and bones…""},{""descriptiong"":""I can still fight.""},{""descriptiong"":""Gather what you can and run. Quickly, before the others see you. You shouldn't be let to starve. Quickly, now. Go, go!\""""},{""descriptiong"":""""}]"
"1516728876-291","http://shadowofwar.wikia.com/wiki/Artifacts","Ranger's Cloak Clasp","http://shadowofwar.wikia.com/wiki/Ranger%27s_Cloak_Clasp","In-Game Description","Ranger's Cloak Clasp","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Tarnished Ranger's Cloak Clasp, Second Age, circa 3440""},{""descriptiong"":""\""These decorative metal bands were used by Rangers primarily to keep their cloaks closed. As guardsmen of Gondor, Rangers were held to exacting standards by their masters, and this meant keeping their clasps polished.""},{""descriptiong"":""Rangers would use the clasps as makeshift signal devices, catching sunlight to create reflective flashes to communicate with their comrades over long distances.\""""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""The towers will be up soon. Don't know why we're calling them the teeth. They should be called the jaw.""},{""descriptiong"":""Because they'll be hitting us there?""},{""descriptiong"":""Indeed. Right on the jaw, and as often as they can.""},{""descriptiong"":""That's a grim outlook, brother. We'll be able to see into Mordor here. And bite if necessary.\""""},{""descriptiong"":""""}]"
"1516728898-399","http://shadowofwar.wikia.com/wiki/Artifacts","Hoe Blade","http://shadowofwar.wikia.com/wiki/Hoe_Blade","Gardening Hoe Blade, Third Age, circa 2920","Hoe Blade","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Gardening Hoe Blade, Third Age, circa 2920""},{""descriptiong"":""\""Númenóreans carried a great many things with them in their great diaspora. Their journey was long and perilous, and not all who undertook it lived to see their new homes.""},{""descriptiong"":""They carried with them what they could; beyond their physical possessions, the tools and the trinkets, they also carried with them their shared dreams for a better life. Their land was consumed, but they would live on. And their relics are spread throughout Middle-earth.\""""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""The first line in the actoul audio without reading meant to say \""He's in jail for a reason\""\n\""He's in gaol for a reason.""},{""descriptiong"":""For saying what we're all thinking?""},{""descriptiong"":""You want to live forever? Plowing this field?""},{""descriptiong"":""The Elves lord it over us! Don't they just? Sauron's right. We can live without pain, without growing old.""},{""descriptiong"":""And you want to go to war to make that happen?""},{""descriptiong"":""I want the king to listen to good ideas!""},{""descriptiong"":""Well, then, he should have nothing to do with Sauron. Fighting with the Elves is not a bad idea. It's the worst idea imaginable.\""""},{""descriptiong"":""""}]"
"1516728834-103","http://shadowofwar.wikia.com/wiki/Artifacts","Star Chart","http://shadowofwar.wikia.com/wiki/Star_Chart","They'd go off together, and you could tell when they met up with the Orcs. The sky would darken and there'd be hail, or rain, or winds that shook the trees. And then, sure enough, everything would clear. They never spoke about any of that, although we'd always want to know. """"Best not,"""" they'd say.","Star Chart","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Mysterious star chart Bone, Late Second Age""},{""descriptiong"":""Carved from the bone from an unknown animal of immense size, this map of the heavens was no doubt used by a Lore Master of some skill. Only a few select individuals would have been able to use this chart to track the course of the stars in the skies, using complex and, possibly, arcane computations to predict the future.""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""…By that time we'd grown used to seeing them, but the shorter one had grown cold, distant. He could read the leaves, the lines in a man's hand, the bumps on his head. He could see, you know? And I guess it got to him. The knowing.""},{""descriptiong"":""They'd go off together, and you could tell when they met up with the Orcs. The sky would darken and there'd be hail, or rain, or winds that shook the trees. And then, sure enough, everything would clear. They never spoke about any of that, although we'd always want to know. \""\""Best not,\""\"" they'd say.""},{""descriptiong"":""The two left without saying a word. Only it was funny, like, because the shorter fellow left behind all his maps and the odd little board he used to see into the future. Traveling light, maybe, or maybe… I don't know, maybe he thought he'd have no more use for it.\""""},{""descriptiong"":""""}]"
"1516728878-311","http://shadowofwar.wikia.com/wiki/Artifacts","Tattered Note","http://shadowofwar.wikia.com/wiki/Tattered_Note","","Tattered Note","[{""descriptiong"":""In-Game Description""},{""descriptiong"":""Tattered Note, Third Age, 2942""},{""descriptiong"":""A parchment letter, sent from the Outcast Eryn, details her imminent capture by the Uruks. The note is clearly intended for Hirgon, her husband and leader of the Outcasts. Whether it has reached its intended recipient is another matter entirely.""},{""descriptiong"":""Memory Audio""},{""descriptiong"":""\""My Dear Hirgon:""},{""descriptiong"":""I hide outside the camp, and pray they do not find me. They are taking anyone they find into slavery.""},{""descriptiong"":""If only you were here, but I know you must fight the Uruks or there will be no chance any of us will ever be free.""},{""descriptiong"":""I fear I will never see you again.""},{""descriptiong"":""If they find me, I do not know how long I can survive.""},{""descriptiong"":""Your beloved wife, Eryn\""""},{""descriptiong"":""""}]"
